date,C1_extreme_exposure,C2_style_homogeneity,C3_turnover_crowding,C4_return_spike
2021-10-29,0.25851703406813625,0.322721515881545,0.054620316521277947,0.05119246355708554
2021-11-30,0.352,0.3131111161941149,0.07350608954019396,0.04878634703414331
2021-12-31,0.32,0.30538453158047196,0.07146991666072341,0.03761458331209911
2022-01-28,0.288,0.3128449640649491,0.05736750513286164,0.03033816820297054
2022-02-28,0.326,0.30952065918419386,0.07409448355725837,0.02942267924149407
2022-03-31,0.324,0.327235183146646,0.07223861291465929,0.02697492731027494
2022-04-29,0.226,0.3189673352900387,-0.04877396152375755,0.029903761851788824
2022-05-31,0.354,0.2726584551530916,0.039312826721425664,0.03282601912611173
2022-06-30,0.344,0.2489642003899064,0.3848986909513871,0.03134013470256306
2022-07-29,0.37,0.23031822321325038,0.6365828468035665,0.03112300274121365
2022-08-31,0.29,0.2291641490622375,0.660543396727099,0.02968130214160646
2022-09-30,0.28,0.268156198739261,-0.28473112701919,0.03500695703126774
2022-10-31,0.272,0.27868532955524505,-0.11135985465276647,0.03169544596788561
2022-11-30,0.328,0.29554719043371197,-0.06708039182007829,0.02949796715119215
2022-12-30,0.266,0.2746797582141698,-0.14941606180784264,0.03020438958134904
2023-01-31,0.334,0.2775635230786674,0.024334067409506385,0.02986775725801094
2023-02-28,0.362,0.2950574637636514,0.035608097500395536,0.02868798968017996
2023-03-31,0.262,0.30263184941669163,0.020323040657308302,0.02299406898113806
2023-04-28,0.242,0.32987845583686154,-0.13345974021697218,0.023999787496051396
2023-05-31,0.222,0.3535029629410966,-0.10641490822021182,0.02464406533680094
2023-06-30,0.304,0.3723898678540743,-0.16494912634043593,0.025887286161278528
2023-07-31,0.322,0.370226871774321,-0.16194784565458856,0.02541200965701244
2023-08-31,0.306,0.3740376018224244,-0.19280786443222173,0.023882608997920413
2023-09-28,0.318,0.3923507958026808,0.20656036635013098,0.026781726593803346
2023-10-31,0.272,0.4146138448559958,0.20354860874592304,0.02631587255347149
2023-11-30,0.302,0.4126947179438343,0.28249179793856494,0.023576978248502613
2023-12-29,0.26,0.4048553565384948,0.15115598267723565,0.02621930105561803
2024-01-31,0.244,0.3652893997589715,0.05009897471582549,0.03114572278372025
2024-02-29,0.37,0.3785308642597245,-0.23439676417903477,0.030925586180852515
2024-03-29,0.282,0.3550731779542508,-0.19942475703894957,0.030438433186261195
2024-04-30,0.272,0.3632645072753566,-0.27938747712594064,0.029916793640875773
2024-05-31,0.322,0.35188922821024055,-0.3045576832326429,0.030756680286885288
2024-06-28,0.256,0.33463212678107934,-0.26867144976625823,0.027011814707638818
2024-07-31,0.296,0.3400560343264965,-0.25798824496835027,0.020066229235751302
2024-08-30,0.284,0.36562893045857137,-0.3946232496050967,0.030599895490168467
2024-09-30,0.284,0.35083360465413,-0.35621878923938216,0.03163780029392663
2024-10-31,0.26,0.33705633475806956,-0.4050275995791591,0.03164716579862342
2024-11-29,0.37,0.35792042308736577,-0.459927089208896,0.03436939144438193
2024-12-31,0.294,0.3447673783824032,-0.39969305355446255,0.03691289775968542
2025-01-27,0.34,0.34966851818361017,-0.42231035946544243,0.03992650483685413
2025-02-28,0.36,0.3685539111809469,-0.3963377058912107,0.03493469973118986
2025-03-31,0.324,0.38027298777773594,-0.31920211270618293,0.03165962295492197
2025-04-30,0.308,0.38160651067289,-0.25252989355141614,0.03118856234167355
2025-05-30,0.338,0.37671091909144405,-0.18152003217026433,0.030481124496806712
2025-06-30,0.34,0.37229738397054674,-0.17221554379352205,0.028466012542625367
2025-07-31,0.37,0.3643261375958255,-0.25143829665181355,0.025875883524362837
2025-08-29,0.31,0.33555980082133924,-0.046911192376630405,0.027003924268592487
2025-09-30,0.35,0.33504220172783256,-0.04542876241702037,0.030218392849861733
2025-10-31,0.338,0.34129604650486994,0.29436875194616685,0.029508910570457448
2025-11-28,0.35,0.3675146115828143,0.1789867033799171,0.03515598765686998
